_id,Date,rain,temp_max,temp_min,month,year
22405,2012-04-05,0.0,39.20999908,20.77000046,4,2012
22406,2012-05-05,0.0,38.95999908,23.39999962,5,2012
22407,2012-06-05,0.0,39.25,23.54000092,6,2012
22408,2012-07-05,0.0,40.58000183,23.89999962,7,2012
22409,2012-08-05,0.0,41.15999985,25.40999985,8,2012
22410,2012-09-05,0.0,41.77999878,25.69000053,9,2012
22411,2012-10-05,0.0,42.06999969,26.02000046,10,2012
22412,2012-11-05,0.0,37.34999847,26.05999947,11,2012
22413,2012-12-05,0.131386176,39.75,24.40999985,12,2012
22414,2012-05-13,0.0,38.45999908,21.76000023,5,2012
22415,2012-05-14,0.0,37.88999939,24.61000061,5,2012
22416,2012-05-15,0.0,40.38999939,23.31999969,5,2012
22417,2012-05-16,0.0,42.43000031,24.54000092,5,2012
22418,2012-05-17,0.0,40.11000061,26.29000092,5,2012
22419,2012-05-18,0.0,41.18000031,26.67000008,5,2012
22420,2012-05-19,0.0,41.72999954,26.53000069,5,2012
22421,2012-05-20,0.0,42.27000046,25.20999908,5,2012
22422,2012-05-21,0.0,42.41999817,26.63999939,5,2012
22423,2012-05-22,0.0,42.65999985,26.44000053,5,2012
22424,2012-05-23,0.0,42.58000183,25.53000069,5,2012
22425,2012-05-24,0.0,43.77000046,25.98999977,5,2012
22426,2012-05-25,0.0,44.45000076,26.62000084,5,2012
22427,2012-05-26,0.0,43.66999817,29.52000046,5,2012
22428,2012-05-27,0.0,42.65999985,27.84000015,5,2012
22429,2012-05-28,0.0,42.86000061,26.71999931,5,2012
22430,2012-05-29,0.0,44.27000046,26.02000046,5,2012
22431,2012-05-30,0.0,45.41999817,26.96999931,5,2012
22432,2012-05-31,0.0,45.88999939,29.26000023,5,2012
22433,2012-01-06,0.0,45.02000046,31.32999992,1,2012
22434,2012-02-06,0.0,44.81000137,30.61000061,2,2012
22435,2012-03-06,0.0,43.54999924,28.47999954,3,2012
22436,2012-04-06,0.0,43.50999832,27.86000061,4,2012
22437,2012-05-06,0.0,41.66999817,27.84000015,5,2012
22438,2012-06-06,0.0,39.97000122,25.13999939,6,2012
22439,2012-07-06,0.0,37.86999893,26.87000084,7,2012
22440,2012-08-06,0.0,40.29000092,26.06999969,8,2012
22441,2012-09-06,0.0,41.88000107,27.27000046,9,2012
22442,2012-10-06,0.0,42.91999817,28.34000015,10,2012
22443,2012-11-06,0.0,42.24000168,28.11000061,11,2012
22444,2012-12-06,0.0,43.29000092,27.70999908,12,2012
22445,2012-06-13,0.0,43.47999954,29.17000008,6,2012
22446,2012-06-14,0.0,43.63999939,30.06999969,6,2012
22447,2012-06-15,0.0,44.45999908,30.25,6,2012
22448,2012-06-16,0.0,44.59000015,30.37000084,6,2012
22449,2012-06-17,0.0,44.25,31.01000023,6,2012
22450,2012-06-18,0.0,38.29000092,29.26000023,6,2012
22451,2012-06-19,0.0,41.11000061,27.32999992,6,2012
22452,2012-06-20,0.0,43.97000122,28.79000092,6,2012
22453,2012-06-21,0.0,42.84000015,30.26000023,6,2012
22454,2012-06-22,0.0,42.45999908,30.95000076,6,2012
22455,2012-06-23,0.0,42.18999863,30.23999977,6,2012
22456,2012-06-24,0.0,42.02999878,30.06999969,6,2012
22457,2012-06-25,0.0,42.25999832,29.34000015,6,2012
22458,2012-06-26,0.220877603,40.91999817,30.93000031,6,2012
22459,2012-06-27,0.0,39.63999939,28.86000061,6,2012
22460,2012-06-28,0.0,41.04000092,28.29000092,6,2012
22461,2012-06-29,0.0,41.63999939,29.18000031,6,2012
22462,2012-06-30,0.0,42.22999954,29.04999924,6,2012
22463,2012-01-07,0.0,42.95000076,29.79999924,1,2012
22464,2012-02-07,0.0,41.36000061,29.85000038,2,2012
22465,2012-03-07,0.0,38.93000031,30.54999924,3,2012
22466,2012-04-07,0.0,37.65999985,28.62999916,4,2012
22467,2012-05-07,0.0,39.43999863,28.64999962,5,2012
22468,2012-06-07,2.201998234,36.75999832,27.93000031,6,2012
22469,2012-07-07,34.40748978,32.77000046,24.87000084,7,2012
22470,2012-08-07,4.26752758,34.36000061,25.86000061,8,2012
22471,2012-09-07,1.505447745,35.70999908,26.84000015,9,2012
22472,2012-10-07,0.0,35.45999908,28.01000023,10,2012
22473,2012-11-07,33.13195038,34.18000031,26.95999908,11,2012
22474,2012-12-07,0.0,34.13000107,26.55999947,12,2012
22475,2012-07-13,3.587364674,34.93000031,26.96999931,7,2012
22476,2012-07-14,11.7391386,33.38999939,24.98999977,7,2012
22477,2012-07-15,1.597384453,35.74000168,26.57999992,7,2012
22478,2012-07-16,0.0,36.88000107,26.52000046,7,2012
22479,2012-07-17,0.808897257,37.63999939,27.45000076,7,2012
22480,2012-07-18,0.0,38.81000137,28.55999947,7,2012
22481,2012-07-19,0.0,38.81999969,29.89999962,7,2012
22482,2012-07-20,0.0,34.70000076,28.52000046,7,2012
22483,2012-07-21,0.0,34.61000061,26.45999908,7,2012
22484,2012-07-22,0.0,36.31999969,26.78000069,7,2012
22485,2012-07-23,0.0,36.13000107,27.95999908,7,2012
22486,2012-07-24,0.651611686,36.47999954,28.07999992,7,2012
22487,2012-07-25,8.035835266,33.52999878,26.09000015,7,2012
22488,2012-07-26,7.281475544,33.08000183,25.88999939,7,2012
22489,2012-07-27,0.861950219,35.61000061,27.27000046,7,2012
22490,2012-07-28,7.347968102,34.81000137,27.21999931,7,2012
22491,2012-07-29,1.100999117,33.99000168,26.93000031,7,2012
22492,2012-07-30,0.783714652,31.93000031,26.56999969,7,2012
22493,2012-07-31,3.101793528,31.04000092,26.44000053,7,2012
22494,2012-01-08,12.01471519,32.31000137,26.04999924,1,2012
22495,2012-02-08,1.76898253,34.84000015,27.27000046,2,2012
22496,2012-03-08,0.0,34.61000061,26.97999954,3,2012
22497,2012-04-08,15.77199364,32.18999863,26.40999985,4,2012
22498,2012-05-08,0.0,34.95999908,25.79000092,5,2012
22499,2012-06-08,0.0,35.25,26.54999924,6,2012
22500,2012-07-08,13.48343086,34.93999863,26.72999954,7,2012
22501,2012-08-08,2.002756357,33.34000015,25.98999977,8,2012
22502,2012-09-08,8.932875633,31.97999954,25.39999962,9,2012
22503,2012-10-08,4.105554104,33.13999939,25.35000038,10,2012
22504,2012-11-08,1.331586719,34.11999893,26.48999977,11,2012
22505,2012-12-08,11.55472851,33.99000168,25.14999962,12,2012
22506,2012-08-13,2.528357267,32.88000107,25.63999939,8,2012
22507,2012-08-14,1.838230133,32.81999969,25.75,8,2012
22508,2012-08-15,0.201374859,33.34000015,25.62999916,8,2012
22509,2012-08-16,0.0,34.02000046,25.29000092,8,2012
22510,2012-08-17,0.0,35.25999832,26.28000069,8,2012
22511,2012-08-18,0.0,35.20999908,26.44000053,8,2012
22512,2012-08-19,0.0,33.74000168,27.02000046,8,2012
22513,2012-08-20,2.917291164,32.13000107,26.28000069,8,2012
22514,2012-08-21,48.43021393,29.15999985,24.68000031,8,2012
22515,2012-08-22,21.55951309,30.28000069,24.27000046,8,2012
22516,2012-08-23,3.997338772,30.87999916,24.55999947,8,2012
22517,2012-08-24,4.625166893,30.87999916,24.72999954,8,2012
22518,2012-08-25,0.383235574,29.20999908,24.86000061,8,2012
22519,2012-08-26,5.789550781,31.62000084,24.75,8,2012
22520,2012-08-27,6.535778046,30.64999962,24.76000023,8,2012
22521,2012-08-28,1.119407535,33.63000107,24.81999969,8,2012
22522,2012-08-29,1.963905692,32.77000046,25.14999962,8,2012
22523,2012-08-30,18.80548286,31.87999916,24.88999939,8,2012
22524,2012-08-31,0.674081028,33.90000153,24.79000092,8,2012
22525,2012-01-09,0.0,34.40999985,26.39999962,1,2012
22526,2012-02-09,0.0,33.65999985,27.05999947,2,2012
22527,2012-03-09,13.57154655,33.06999969,25.09000015,3,2012
22528,2012-04-09,0.219797552,32.47000122,25.64999962,4,2012
22529,2012-05-09,6.826564789,34.08000183,25.70999908,5,2012
22530,2012-06-09,0.0,33.0,25.64999962,6,2012
22531,2012-07-09,0.0,32.50999832,25.39999962,7,2012
22532,2012-08-09,9.467429161,32.59999847,24.97999954,8,2012
22533,2012-09-09,4.374375343,35.36999893,25.90999985,9,2012
22534,2012-10-09,0.0,35.36999893,26.60000038,10,2012
22535,2012-11-09,0.0,34.81999969,26.29999924,11,2012
22536,2012-12-09,0.0,34.70000076,26.28000069,12,2012
22537,2012-09-13,0.359509915,33.68000031,26.20000076,9,2012
22538,2012-09-14,4.268119812,32.08000183,25.13999939,9,2012
22539,2012-09-15,18.29310417,33.13999939,24.71999931,9,2012
22540,2012-09-16,33.24623108,32.34999847,24.56999969,9,2012
22541,2012-09-17,35.27386856,31.45000076,24.59000015,9,2012
22542,2012-09-18,0.162125289,29.45999908,23.80999947,9,2012
22543,2012-09-19,10.68552303,31.97999954,23.47999954,9,2012
22544,2012-09-20,0.0,32.88000107,23.77000046,9,2012
22545,2012-09-21,0.0,33.97000122,22.88999939,9,2012
22546,2012-09-22,0.0,34.56999969,23.10000038,9,2012
22547,2012-09-23,0.0,34.24000168,22.31999969,9,2012
22548,2012-09-24,0.0,34.22999954,22.45999908,9,2012
22549,2012-09-25,0.0,34.20000076,22.14999962,9,2012
22550,2012-09-26,0.0,34.43999863,22.64999962,9,2012
22551,2012-09-27,0.0,34.61999893,22.26000023,9,2012
22552,2012-09-28,0.0,34.43999863,22.40999985,9,2012
22553,2012-09-29,0.0,35.40999985,22.29000092,9,2012
22554,2012-09-30,0.0,35.02999878,22.59000015,9,2012
22555,2012-01-10,0.0,34.93000031,22.09000015,1,2012
22556,2012-02-10,0.0,35.06000137,22.29000092,2,2012
22557,2012-03-10,0.0,35.00999832,22.51000023,3,2012
22558,2012-04-10,0.0,35.70999908,20.93000031,4,2012
22559,2012-05-10,0.0,35.59000015,20.13999939,5,2012
22560,2012-06-10,0.0,35.36999893,20.03000069,6,2012
22561,2012-07-10,0.0,34.79999924,19.77000046,7,2012
22562,2012-08-10,0.0,34.02000046,20.11000061,8,2012
22563,2012-09-10,0.0,33.97000122,19.25,9,2012
22564,2012-10-10,0.0,33.58000183,18.43000031,10,2012
22565,2012-11-10,0.0,33.77999878,19.21999931,11,2012
22566,2012-12-10,0.0,34.31000137,18.69000053,12,2012
22567,2012-10-13,0.0,34.45000076,18.36000061,10,2012
22568,2012-10-14,0.0,34.75999832,18.82999992,10,2012
22569,2012-10-15,0.0,34.00999832,19.39999962,10,2012
22570,2012-10-16,0.0,32.29999924,18.63999939,10,2012
22571,2012-10-17,0.0,32.77999878,17.98999977,10,2012
22572,2012-10-18,0.0,32.81000137,18.29999924,10,2012
22573,2012-10-19,0.0,32.74000168,17.21999931,10,2012
22574,2012-10-20,0.0,31.40999985,17.44000053,10,2012
22575,2012-10-21,0.0,32.09999847,17.37000084,10,2012
22576,2012-10-22,0.0,31.46999931,17.01000023,10,2012
22577,2012-10-23,0.0,30.68000031,16.46999931,10,2012
22578,2012-10-24,3.855151892,29.04999924,15.93000031,10,2012
22579,2012-10-25,0.0,29.52000046,14.47999954,10,2012
22580,2012-10-26,0.0,29.63999939,14.22999954,10,2012
22581,2012-10-27,0.0,30.32999992,14.97000027,10,2012
22582,2012-10-28,0.0,30.27000046,14.35000038,10,2012
22583,2012-10-29,0.0,30.54999924,14.94999981,10,2012
22584,2012-10-30,0.0,30.60000038,15.07999992,10,2012
22585,2012-10-31,0.0,30.71999931,15.52000046,10,2012
22586,2012-01-11,0.0,30.07999992,13.63000011,1,2012
22587,2012-02-11,0.0,30.09000015,15.05000019,2,2012
22588,2012-03-11,0.0,29.82999992,14.97000027,3,2012
22589,2012-04-11,0.0,29.09000015,15.02999973,4,2012
22590,2012-05-11,0.0,29.60000038,14.64000034,5,2012
22591,2012-06-11,0.0,28.97999954,14.26000023,6,2012
22592,2012-07-11,0.0,29.09000015,13.67000008,7,2012
22593,2012-08-11,0.0,28.54999924,13.68999958,8,2012
22594,2012-09-11,0.0,29.84000015,13.17000008,9,2012
22595,2012-10-11,0.0,29.65999985,13.77999973,10,2012
22596,2012-11-11,0.0,29.19000053,13.52999973,11,2012
22597,2012-12-11,0.0,28.77000046,13.34000015,12,2012
22598,2012-11-13,0.0,28.04999924,12.68999958,11,2012
22599,2012-11-14,0.0,27.81999969,12.39000034,11,2012
22600,2012-11-15,0.0,27.60000038,12.35000038,11,2012
22601,2012-11-16,0.0,27.5,11.72000027,11,2012
22602,2012-11-17,0.0,28.52000046,11.19999981,11,2012
22603,2012-11-18,0.0,29.14999962,11.84000015,11,2012
22604,2012-11-19,0.0,28.0,11.85999966,11,2012
22605,2012-11-20,0.0,27.93000031,11.30000019,11,2012
22606,2012-11-21,0.0,27.35000038,10.17000008,11,2012
22607,2012-11-22,0.0,26.20999908,9.81000042,11,2012
22608,2012-11-23,0.0,26.19000053,9.489999771,11,2012
22609,2012-11-24,0.0,26.29000092,10.67000008,11,2012
22610,2012-11-25,0.0,26.01000023,10.18000031,11,2012
22611,2012-11-26,0.0,25.79000092,10.03999996,11,2012
22612,2012-11-27,0.0,26.43000031,8.739999771,11,2012
22613,2012-11-28,0.0,26.43000031,8.609999657,11,2012
22614,2012-11-29,0.0,25.04999924,9.619999886,11,2012
22615,2012-11-30,0.467864841,23.23999977,10.55000019,11,2012
22616,2012-01-12,0.0,24.37000084,9.069999695,1,2012
22617,2012-02-12,0.0,24.71999931,8.170000076,2,2012
22618,2012-03-12,0.0,24.79999924,7.420000076,3,2012
22619,2012-04-12,0.0,25.15999985,7.730000019,4,2012
22620,2012-05-12,0.0,25.48999977,6.619999886,5,2012
22621,2012-06-12,0.0,26.11000061,7.849999905,6,2012
22622,2012-07-12,0.0,24.87000084,6.820000172,7,2012
22623,2012-08-12,0.0,26.82999992,8.369999886,8,2012
22624,2012-09-12,0.0,27.26000023,9.239999771,9,2012
22625,2012-10-12,0.0,26.46999931,8.979999542,10,2012
22626,2012-11-12,0.0,22.18000031,10.02000046,11,2012
22627,2012-12-12,2.218103647,22.56999969,7.980000019,12,2012
22628,2012-12-13,0.0,24.12999916,11.68000031,12,2012
22629,2012-12-14,2.877926588,21.20999908,11.22000027,12,2012
22630,2012-12-15,0.540653169,21.94000053,10.81000042,12,2012
22631,2012-12-16,0.0,22.70999908,11.43000031,12,2012
22632,2012-12-17,0.0,23.45999908,10.06000042,12,2012
22633,2012-12-18,0.0,24.10000038,9.729999542,12,2012
22634,2012-12-19,0.0,22.64999962,9.569999695,12,2012
22635,2012-12-20,0.0,22.67000008,7.239999771,12,2012
22636,2012-12-21,0.0,21.89999962,6.480000019,12,2012
22637,2012-12-22,0.0,19.23999977,5.21999979,12,2012
22638,2012-12-23,0.0,18.56999969,6.630000114,12,2012
22639,2012-12-24,0.0,18.27000046,7.150000095,12,2012
22640,2012-12-25,0.0,15.51000023,6.550000191,12,2012
22641,2012-12-26,0.0,14.80000019,6.320000172,12,2012
22642,2012-12-27,0.0,15.31000042,6.840000153,12,2012
22643,2012-12-28,0.0,18.37000084,5.090000153,12,2012
22644,2012-12-29,0.0,19.48999977,6.789999962,12,2012
22645,2012-12-30,0.0,17.22999954,6.110000134,12,2012
22646,2012-12-31,0.0,15.19999981,5.639999866,12,2012
22647,2013-01-01,0.0,13.85000038,3.859999895,1,2013
22648,2013-02-01,0.0,12.86999989,3.420000076,2,2013
22649,2013-03-01,0.0,12.18999958,4.099999905,3,2013
22650,2013-04-01,0.0,13.10000038,2.960000038,4,2013
22651,2013-05-01,0.0,13.68999958,2.859999895,5,2013
22652,2013-06-01,0.0,12.56999969,2.130000114,6,2013
22653,2013-07-01,0.0,13.52000046,1.779999971,7,2013
22654,2013-08-01,0.0,16.04000092,1.629999995,8,2013
22655,2013-09-01,0.0,20.10000038,3.069999933,9,2013
22656,2013-10-01,0.0,20.15999985,5.769999981,10,2013
22657,2013-11-01,0.0,21.92000008,5.670000076,11,2013
22658,2013-12-01,0.0,23.01000023,7.239999771,12,2013
22659,2013-01-13,0.0,23.61000061,9.069999695,1,2013
22660,2013-01-14,0.0,21.62000084,8.130000114,1,2013
22661,2013-01-15,0.0,21.68000031,6.320000172,1,2013
22662,2013-01-16,0.0,23.88999939,9.430000305,1,2013
22663,2013-01-17,0.0,19.92000008,12.57999992,1,2013
22664,2013-01-18,15.45306396,16.37000084,11.85999966,1,2013
22665,2013-01-19,6.874584675,18.01000023,7.150000095,1,2013
22666,2013-01-20,0.0,17.76000023,6.079999924,1,2013
22667,2013-01-21,0.0,18.96999931,5.199999809,1,2013
22668,2013-01-22,0.0,19.62000084,5.010000229,1,2013
22669,2013-01-23,0.0,18.68000031,4.849999905,1,2013
22670,2013-01-24,0.0,20.01000023,5.190000057,1,2013
22671,2013-01-25,0.0,21.23999977,5.599999905,1,2013
22672,2013-01-26,0.0,21.61000061,5.980000019,1,2013
22673,2013-01-27,0.0,21.40999985,5.829999924,1,2013
22674,2013-01-28,0.0,21.95000076,6.71999979,1,2013
22675,2013-01-29,0.0,23.68000031,5.690000057,1,2013
22676,2013-01-30,0.0,22.52000046,6.239999771,1,2013
22677,2013-01-31,0.0,22.46999931,7.090000153,1,2013
22678,2013-01-02,0.0,23.22999954,7.610000134,1,2013
22679,2013-02-02,0.0,23.20999908,12.47000027,2,2013
22680,2013-03-02,0.0,23.75,9.300000191,3,2013
22681,2013-04-02,0.0,19.56999969,12.65999985,4,2013
22682,2013-05-02,5.910169601,18.87999916,13.02000046,5,2013
22683,2013-06-02,4.40783453,20.34000015,12.60000038,6,2013
22684,2013-07-02,0.0,20.46999931,7.880000114,7,2013
22685,2013-08-02,0.0,21.72999954,7.539999962,8,2013
22686,2013-09-02,0.0,23.20999908,7.409999847,9,2013
22687,2013-10-02,0.0,23.43000031,7.460000038,10,2013
22688,2013-11-02,0.0,24.57999992,8.319999695,11,2013
22689,2013-12-02,0.0,24.62000084,9.680000305,12,2013
22690,2013-02-13,0.0,25.70000076,9.449999809,2,2013
22691,2013-02-14,0.0,27.11000061,9.680000305,2,2013
22692,2013-02-15,0.0,21.34000015,12.94999981,2,2013
22693,2013-02-16,39.92673111,17.31999969,12.21000004,2,2013
22694,2013-02-17,25.13412476,18.75,10.01000023,2,2013
22695,2013-02-18,0.0,21.88999939,8.899999619,2,2013
22696,2013-02-19,0.0,22.15999985,10.61999989,2,2013
22697,2013-02-20,0.0,23.90999985,9.779999733,2,2013
22698,2013-02-21,0.0,24.28000069,10.22000027,2,2013
22699,2013-02-22,0.0,25.21999931,12.93000031,2,2013
22700,2013-02-23,8.887093544,20.19000053,14.05000019,2,2013
22701,2013-02-24,3.188610792,23.27000046,10.57999992,2,2013
22702,2013-02-25,0.0,24.86000061,10.64999962,2,2013
22703,2013-02-26,0.0,26.36000061,11.03999996,2,2013
22704,2013-02-27,0.0,27.14999962,14.5,2,2013
22705,2013-02-28,0.0,26.81999969,11.80000019,2,2013
22706,2013-01-03,0.0,25.44000053,10.06000042,1,2013
22707,2013-02-03,0.0,26.97999954,10.43000031,2,2013
22708,2013-03-03,0.0,27.78000069,12.10000038,3,2013
22709,2013-04-03,0.0,29.45999908,12.07999992,4,2013
22710,2013-05-03,0.0,30.04999924,11.90999985,5,2013
22711,2013-06-03,0.0,30.29999924,13.02999973,6,2013
22712,2013-07-03,0.0,31.05999947,13.97999954,7,2013
22713,2013-08-03,0.0,31.20999908,13.89000034,8,2013
22714,2013-09-03,0.0,32.25999832,14.0,9,2013
22715,2013-10-03,0.0,31.78000069,16.95000076,10,2013
22716,2013-11-03,0.0,31.70999908,15.72999954,11,2013
22717,2013-12-03,0.0,31.20000076,15.98999977,12,2013
22718,2013-03-13,0.0,32.18000031,15.30000019,3,2013
22719,2013-03-14,0.0,27.73999977,16.60000038,3,2013
22720,2013-03-15,0.0,29.87000084,13.18000031,3,2013
22721,2013-03-16,0.0,29.52000046,13.10999966,3,2013
22722,2013-03-17,0.0,30.80999947,14.39000034,3,2013
22723,2013-03-18,0.0,30.87000084,14.46000004,3,2013
22724,2013-03-19,0.0,32.09999847,16.15999985,3,2013
22725,2013-03-20,0.0,33.27999878,16.36000061,3,2013
22726,2013-03-21,0.0,32.83000183,16.46999931,3,2013
22727,2013-03-22,0.0,31.79000092,16.04000092,3,2013
22728,2013-03-23,0.0,34.02000046,17.76000023,3,2013
22729,2013-03-24,0.0,33.02000046,19.36000061,3,2013
22730,2013-03-25,0.0,30.06999969,16.11000061,3,2013
22731,2013-03-26,0.0,30.57999992,14.36999989,3,2013
22732,2013-03-27,0.0,30.15999985,15.56000042,3,2013
22733,2013-03-28,0.0,31.34000015,16.13999939,3,2013
22734,2013-03-29,1.107004523,29.69000053,17.09000015,3,2013
22735,2013-03-30,8.116193771,30.71999931,14.60999966,3,2013
22736,2013-03-31,0.0,32.65999985,17.07999992,3,2013
22737,2013-01-04,0.0,34.68000031,17.70000076,1,2013
22738,2013-02-04,0.0,35.29999924,18.09000015,2,2013
22739,2013-03-04,1.350783706,32.91999817,18.40999985,3,2013
22740,2013-04-04,0.0,33.31999969,17.17000008,4,2013
22741,2013-05-04,0.0,33.63999939,16.42000008,5,2013
22742,2013-06-04,0.0,35.72999954,16.55999947,6,2013
22743,2013-07-04,0.0,37.40000153,17.85000038,7,2013
22744,2013-08-04,0.0,38.06999969,19.28000069,8,2013
22745,2013-09-04,0.0,38.84000015,20.5,9,2013
22746,2013-10-04,0.0,37.31999969,22.67000008,10,2013
22747,2013-11-04,0.0,36.63999939,20.11000061,11,2013
22748,2013-12-04,0.0,36.90000153,20.68000031,12,2013
22749,2013-04-13,0.0,37.72999954,20.65999985,4,2013
22750,2013-04-14,0.0,36.09000015,21.39999962,4,2013
22751,2013-04-15,0.0,36.95999908,19.39999962,4,2013
22752,2013-04-16,0.0,39.56999969,20.20999908,4,2013
22753,2013-04-17,0.0,37.70999908,20.20999908,4,2013
22754,2013-04-18,0.0,38.11000061,18.87000084,4,2013
22755,2013-04-19,0.0,38.50999832,19.81999969,4,2013
22756,2013-04-20,0.0,38.06999969,20.21999931,4,2013
22757,2013-04-21,0.0,33.31999969,21.80999947,4,2013
22758,2013-04-22,0.0,32.79000092,20.32999992,4,2013
22759,2013-04-23,0.0,35.52000046,21.20000076,4,2013
22760,2013-04-24,0.0,37.72000122,21.87999916,4,2013
22761,2013-04-25,0.0,38.22000122,23.01000023,4,2013
22762,2013-04-26,0.0,36.47000122,23.18000031,4,2013
22763,2013-04-27,0.0,38.31999969,21.68000031,4,2013
22764,2013-04-28,0.0,37.83000183,22.65999985,4,2013
22765,2013-04-29,0.0,39.41999817,22.92000008,4,2013
22766,2013-04-30,0.0,39.97999954,24.12000084,4,2013
22767,2013-01-05,0.0,40.06000137,22.23999977,1,2013
22768,2013-02-05,0.0,37.97000122,21.39999962,2,2013
22769,2013-03-05,0.0,39.36000061,20.64999962,3,2013
22770,2013-04-05,0.0,41.93000031,20.28000069,4,2013
22771,2013-05-05,0.0,41.68000031,25.32999992,5,2013
22772,2013-06-05,0.0,40.68000031,25.85000038,6,2013
22773,2013-07-05,0.0,41.52999878,23.67000008,7,2013
22774,2013-08-05,0.0,42.61000061,23.36000061,8,2013
22775,2013-09-05,0.0,42.61999893,24.72999954,9,2013
22776,2013-10-05,0.0,42.34999847,24.59000015,10,2013
22777,2013-11-05,0.0,37.79999924,25.29999924,11,2013
22778,2013-12-05,0.0,35.11000061,23.70000076,12,2013
22779,2013-05-13,0.0,37.59000015,20.60000038,5,2013
22780,2013-05-14,0.0,39.93999863,23.09000015,5,2013
22781,2013-05-15,0.0,41.06000137,23.35000038,5,2013
22782,2013-05-16,0.0,41.20999908,24.5,5,2013
22783,2013-05-17,0.0,42.70000076,23.36000061,5,2013
22784,2013-05-18,0.0,43.61000061,24.44000053,5,2013
22785,2013-05-19,0.0,44.5,25.73999977,5,2013
22786,2013-05-20,0.0,44.79999924,27.87999916,5,2013
22787,2013-05-21,0.0,44.27000046,26.97999954,5,2013
22788,2013-05-22,0.0,44.25999832,28.23999977,5,2013
22789,2013-05-23,0.0,45.36999893,28.37999916,5,2013
22790,2013-05-24,0.0,44.77000046,28.77000046,5,2013
22791,2013-05-25,0.0,44.24000168,29.15999985,5,2013
22792,2013-05-26,0.0,43.66999817,30.12000084,5,2013
22793,2013-05-27,0.0,42.16999817,30.02000046,5,2013
22794,2013-05-28,0.0,42.79999924,27.37000084,5,2013
22795,2013-05-29,0.0,43.40000153,26.73999977,5,2013
22796,2013-05-30,0.0,40.0,25.43000031,5,2013
22797,2013-05-31,0.0,40.47999954,23.54000092,5,2013
22798,2013-01-06,0.0,36.75,26.56999969,1,2013
22799,2013-02-06,0.0,37.43999863,26.67000008,2,2013
22800,2013-03-06,0.0,39.22999954,28.15999985,3,2013
22801,2013-04-06,0.0,41.25,26.85000038,4,2013
22802,2013-05-06,0.0,43.52000046,29.65999985,5,2013
22803,2013-06-06,0.0,42.38000107,29.09000015,6,2013
22804,2013-07-06,0.284333736,39.09999847,26.45000076,7,2013
22805,2013-08-06,0.0,39.63000107,28.59000015,8,2013
22806,2013-09-06,0.0,40.72000122,29.94000053,9,2013
22807,2013-10-06,0.0,41.38999939,29.90999985,10,2013
22808,2013-11-06,0.0,35.08000183,28.29999924,11,2013
22809,2013-12-06,0.0,38.58000183,26.29000092,12,2013
22810,2013-06-13,0.0,34.83000183,28.70999908,6,2013
22811,2013-06-14,0.0,37.20000076,26.37000084,6,2013
22812,2013-06-15,0.0,34.11000061,25.92000008,6,2013
22813,2013-06-16,1.137334943,30.80999947,23.79999924,6,2013
22814,2013-06-17,42.4811058,31.57999992,23.40999985,6,2013
22815,2013-06-18,2.071281672,33.63999939,24.20000076,6,2013
22816,2013-06-19,0.0,35.70000076,25.09000015,6,2013
22817,2013-06-20,0.0,38.77999878,26.09000015,6,2013
22818,2013-06-21,0.0,40.24000168,27.32999992,6,2013
22819,2013-06-22,0.0,40.06000137,29.48999977,6,2013
22820,2013-06-23,0.0,38.83000183,29.06999969,6,2013
22821,2013-06-24,0.0,37.09000015,28.79999924,6,2013
22822,2013-06-25,0.32633847,34.54000092,27.23999977,6,2013
22823,2013-06-26,2.593151569,35.18999863,26.65999985,6,2013
22824,2013-06-27,0.0,35.70000076,28.12999916,6,2013
22825,2013-06-28,3.505045652,35.79000092,25.31999969,6,2013
22826,2013-06-29,1.364801884,37.65999985,27.29999924,6,2013
22827,2013-06-30,8.949437141,36.18000031,24.87999916,6,2013
22828,2013-01-07,0.0,36.72000122,27.03000069,1,2013
22829,2013-02-07,0.0,36.40999985,27.79999924,2,2013
22830,2013-03-07,0.0,34.90999985,26.54000092,3,2013
22831,2013-04-07,0.0,36.18000031,27.79000092,4,2013
22832,2013-05-07,0.0,35.83000183,27.76000023,5,2013
22833,2013-06-07,0.0,33.47000122,27.30999947,6,2013
22834,2013-07-07,0.0,34.18000031,26.96999931,7,2013
22835,2013-08-07,3.798793316,33.63999939,26.22999954,8,2013
22836,2013-09-07,0.0,34.54000092,25.52000046,9,2013
22837,2013-10-07,17.42830658,35.36000061,24.85000038,10,2013
22838,2013-11-07,0.0,36.36000061,26.04999924,11,2013
22839,2013-12-07,0.0,34.47999954,26.84000015,12,2013
22840,2013-07-13,16.84025574,35.13999939,26.79000092,7,2013
22841,2013-07-14,0.0,35.84000015,27.5,7,2013
22842,2013-07-15,0.0,34.84000015,26.73999977,7,2013
22843,2013-07-16,0.0,34.95000076,26.03000069,7,2013
22844,2013-07-17,2.723958969,33.49000168,27.02000046,7,2013
22845,2013-07-18,0.909867942,33.88999939,26.52000046,7,2013
22846,2013-07-19,2.416836739,34.95000076,26.82999992,7,2013
22847,2013-07-20,0.170600235,30.05999947,24.78000069,7,2013
22848,2013-07-21,4.659038067,33.25,25.46999931,7,2013
22849,2013-07-22,0.413703799,33.0,25.61000061,7,2013
22850,2013-07-23,4.542105675,34.63999939,25.87000084,7,2013
